,model,lookback,n1,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
14,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=12, bias=True)
  (layer2): Linear(in_features=12, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=2, bias=True)
)",8,12,0.1,0.0,0.001,0.95,0.0513375,0.9486625,1.5049508895680561,2.0053375,320854,159146,27,451.3758064516129,19.273563,"TitForTat,OmegaTFT,AllC,AllD"
15,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=12, bias=True)
  (layer2): Linear(in_features=12, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=2, bias=True)
)",8,12,0.2,0.0,0.001,0.95,0.89864375,0.10135625,1.867269095190108,2.24681875,359491,120509,25,704.2387096774194,14.948108000000003,"TitForTat,OmegaTFT,AllC,AllD"
16,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.1,0.0,0.001,0.95,0.33315,0.66685,0.5531550910272418,2.36171875,377875,102125,25,663.6935483870968,17.075591,"TitForTat,OmegaTFT,AllC,AllD"
17,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",8,16,0.2,0.0,0.001,0.95,0.42371875,0.57628125,0.5797053489475548,2.30765,369224,110776,21,744.2129032258065,17.375287999999998,"TitForTat,OmegaTFT,AllC,AllD"
18,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",8,32,0.1,0.0,0.001,0.95,0.9495125,0.0504875,1.8899531278975308,2.25879375,361407,118593,23,723.2016129032259,16.162613,"TitForTat,OmegaTFT,AllC,AllD"
19,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",8,32,0.2,0.0,0.001,0.95,0.746425,0.253575,1.6291723257659996,2.165925,346548,133452,29,456.96612903225804,19.297098000000002,"TitForTat,OmegaTFT,AllC,AllD"
20,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=48, bias=True)
  (layer2): Linear(in_features=48, out_features=48, bias=True)
  (layer3): Linear(in_features=48, out_features=2, bias=True)
)",8,48,0.1,0.0,0.001,0.95,0.47285625,0.52714375,0.3511151326809378,2.6357875,421726,58274,24,708.8806451612903,15.983956000000001,"TitForTat,OmegaTFT,AllC,AllD"
21,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=48, bias=True)
  (layer2): Linear(in_features=48, out_features=48, bias=True)
  (layer3): Linear(in_features=48, out_features=2, bias=True)
)",8,48,0.2,0.0,0.001,0.95,0.4687875,0.5312125,0.4444991258160404,2.488875,398220,81780,24,711.3435483870968,15.79204,"TitForTat,OmegaTFT,AllC,AllD"
22,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",8,64,0.1,0.0,0.001,0.95,0.49098125,0.50901875,0.40066953083323575,2.642225,422756,57244,25,720.7967741935483,26.020953999999996,"TitForTat,OmegaTFT,AllC,AllD"
23,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",8,64,0.2,0.0,0.001,0.95,0.45869375,0.54130625,1.3848713584273307,1.91905,307048,172952,26,460.5838709677419,24.999598000000013,"TitForTat,OmegaTFT,AllC,AllD"
