,model,lookback,n1,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
10,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",1,8,0.2,0.0,0.001,0.95,0.695125,0.304875,0.9296968122264312,2.1491833333333332,257902,102098,22,691.1983870967742,14.890164000000002,"TitForTat,AllC,AllD"
11,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",1,8,0.2,0.0,0.01,0.95,0.8992333333333333,0.10076666666666667,1.7282209171103702,2.0627916666666666,247535,112465,25,669.2741935483871,13.240621,"TitForTat,AllC,AllD"
12,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",1,16,0.05,0.0,0.001,0.95,0.9746,0.0254,1.6820916666666668,2.0152833333333335,241834,118166,23,722.9516129032259,13.686393000000002,"TitForTat,AllC,AllD"
13,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",1,16,0.05,0.0,0.01,0.95,0.4363666666666667,0.5636333333333333,0.9438097767107104,2.231866666666667,267824,92176,31,425.3661290322581,14.704706999999999,"TitForTat,AllC,AllD"
14,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",1,16,0.1,0.0,0.001,0.95,0.950375,0.049625,1.6994891819677145,2.0334333333333334,244012,115988,25,676.6725806451612,12.840627999999999,"TitForTat,AllC,AllD"
15,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",1,16,0.1,0.0,0.01,0.95,0.9502916666666666,0.049708333333333334,1.6990083333333332,2.0326333333333335,243916,116084,25,665.491935483871,12.650144000000003,"TitForTat,AllC,AllD"
16,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",1,16,0.2,0.0,0.001,0.95,0.632775,0.367225,1.339842145841862,2.1850583333333335,262207,97793,25,538.5887096774194,13.649500000000002,"TitForTat,AllC,AllD"
17,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",1,16,0.2,0.0,0.01,0.95,0.9000333333333334,0.09996666666666666,1.7300934994450614,2.0654166666666667,247850,112150,25,666.5451612903225,12.932505000000004,"TitForTat,AllC,AllD"
18,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",1,32,0.05,0.0,0.001,0.95,0.7979333333333334,0.20206666666666667,0.9423906672552494,2.1438916666666668,257267,102733,25,631.166129032258,14.440369999999994,"TitForTat,AllC,AllD"
19,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",1,32,0.05,0.0,0.01,0.95,0.442875,0.557125,0.8893568728508677,2.2314,267768,92232,25,572.9967741935484,13.702347000000003,"TitForTat,AllC,AllD"
20,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",1,32,0.1,0.0,0.001,0.95,0.9491166666666667,0.050883333333333336,1.6994545302728812,2.033225,243987,116013,23,714.591935483871,13.373245999999993,"TitForTat,AllC,AllD"
21,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",1,32,0.1,0.0,0.01,0.95,0.26813333333333333,0.7318666666666667,1.0039139669452755,2.2362,268344,91656,29,453.15,14.866244000000004,"TitForTat,AllC,AllD"
22,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",1,32,0.2,0.0,0.001,0.95,0.8994083333333334,0.10059166666666666,1.7297717492672426,2.0653083333333333,247837,112163,25,665.841935483871,12.936797999999996,"TitForTat,AllC,AllD"
23,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",1,32,0.2,0.0,0.01,0.95,0.8985666666666666,0.10143333333333333,1.730070899207634,2.0652833333333334,247834,112166,25,661.7903225806451,12.958406999999998,"TitForTat,AllC,AllD"
24,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",1,64,0.05,0.0,0.001,0.95,0.41179166666666667,0.5882083333333333,1.3780388462802993,2.2644333333333333,271732,88268,25,621.1209677419355,13.367255000000002,"TitForTat,AllC,AllD"
25,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",1,64,0.05,0.0,0.01,0.95,0.974875,0.025125,1.682514387734731,2.015633333333333,241876,118124,15,753.2080645161291,14.282792,"TitForTat,AllC,AllD"
26,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",1,64,0.1,0.0,0.001,0.95,0.9505666666666667,0.049433333333333336,1.7000367193216679,2.0337,244044,115956,24,712.658064516129,13.937721999999997,"TitForTat,AllC,AllD"
27,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",1,64,0.1,0.0,0.01,0.95,0.9505083333333333,0.04949166666666667,1.6989627897766275,2.032875,243945,116055,24,702.0064516129032,13.481147000000002,"TitForTat,AllC,AllD"
28,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",1,64,0.2,0.0,0.001,0.95,0.6089083333333334,0.39109166666666667,0.9956009557151558,2.3084666666666664,277016,82984,25,613.7790322580645,15.117682999999998,"TitForTat,AllC,AllD"
29,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",1,64,0.2,0.0,0.01,0.95,0.8993583333333334,0.10064166666666667,1.7277622769745689,2.0621666666666667,247460,112540,25,697.9435483870968,13.236617,"TitForTat,AllC,AllD"
30,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",1,128,0.05,0.0,0.001,0.95,0.9758583333333334,0.024141666666666665,1.6828169460799545,2.0161166666666666,241934,118066,22,748.3838709677419,18.105167000000005,"TitForTat,AllC,AllD"
31,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",1,128,0.05,0.0,0.01,0.95,0.975125,0.024875,1.6822202349426845,2.015725,241887,118113,23,708.2790322580645,16.973591,"TitForTat,AllC,AllD"
32,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",1,128,0.1,0.0,0.001,0.95,0.6942083333333333,0.3057916666666667,1.118274085435412,2.3168083333333334,278017,81983,25,649.1983870967742,16.200660999999997,"TitForTat,AllC,AllD"
33,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",1,128,0.1,0.0,0.01,0.95,0.950175,0.049825,1.6999870168880822,2.0322666666666667,243872,116128,25,693.0854838709678,16.369201,"TitForTat,AllC,AllD"
34,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",1,128,0.2,0.0,0.001,0.95,0.8948583333333333,0.10514166666666666,1.7278422758244967,2.0652,247824,112176,25,707.2806451612903,16.851919000000006,"TitForTat,AllC,AllD"
35,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=2, out_features=128, bias=True)
  (layer2): Linear(in_features=128, out_features=128, bias=True)
  (layer3): Linear(in_features=128, out_features=2, bias=True)
)",1,128,0.2,0.0,0.01,0.95,0.9020833333333333,0.09791666666666667,1.727215373514096,2.061575,247389,112611,13,765.3048387096774,18.705959000000004,"TitForTat,AllC,AllD"
36,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",2,4,0.05,0.0,0.001,0.95,0.026966666666666667,0.9730333333333333,1.4849663436617728,2.3358166666666667,280298,79702,25,485.4935483870968,16.223589999999998,"TitForTat,AllC,AllD"
37,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",2,4,0.05,0.0,0.01,0.95,0.21399166666666666,0.7860083333333333,0.5131217137969426,2.23415,268098,91902,30,424.28225806451616,14.242339000000001,"TitForTat,AllC,AllD"
38,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",2,4,0.1,0.0,0.001,0.95,0.17781666666666668,0.8221833333333334,1.590919518905847,2.089558333333333,250747,109253,29,445.58870967741933,14.983934999999999,"TitForTat,AllC,AllD"
39,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",2,4,0.1,0.0,0.01,0.95,0.17125,0.82875,0.5798279318729137,2.184275,262113,97887,28,453.5048387096774,15.862777000000001,"TitForTat,AllC,AllD"
40,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",2,4,0.2,0.0,0.001,0.95,0.549,0.451,1.682048702939393,2.236475,268377,91623,28,453.64193548387095,14.699644999999999,"TitForTat,AllC,AllD"
41,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=4, bias=True)
  (layer2): Linear(in_features=4, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=2, bias=True)
)",2,4,0.2,0.0,0.01,0.95,0.8997083333333333,0.10029166666666667,1.728242670596363,2.063083333333333,247570,112430,25,657.6209677419355,12.833713000000001,"TitForTat,AllC,AllD"
42,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",2,8,0.05,0.0,0.001,0.95,0.3827083333333333,0.6172916666666667,0.9664106488060967,2.4843916666666668,298127,61873,24,689.5112903225806,12.774311999999998,"TitForTat,AllC,AllD"
43,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",2,8,0.05,0.0,0.01,0.95,0.9744416666666667,0.025558333333333332,1.6831587402002266,2.0166333333333335,241996,118004,20,713.7290322580645,13.411107999999999,"TitForTat,AllC,AllD"
44,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",2,8,0.1,0.0,0.001,0.95,0.3831,0.6169,1.0361194280168178,2.3411,280932,79068,25,647.7112903225807,14.147111999999993,"TitForTat,AllC,AllD"
45,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",2,8,0.1,0.0,0.01,0.95,0.9451833333333334,0.054816666666666666,1.6977994215280703,2.0316083333333332,243793,116207,25,685.4467741935484,13.163843,"TitForTat,AllC,AllD"
46,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",2,8,0.2,0.0,0.001,0.95,0.34884166666666666,0.6511583333333333,0.7934805581928558,2.16565,259878,100122,25,608.9483870967742,15.047291999999999,"TitForTat,AllC,AllD"
47,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=8, bias=True)
  (layer2): Linear(in_features=8, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=2, bias=True)
)",2,8,0.2,0.0,0.01,0.95,0.8999666666666667,0.10003333333333334,1.7312129293709992,2.066225,247947,112053,25,714.5612903225806,13.293486000000001,"TitForTat,AllC,AllD"
48,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",2,16,0.05,0.0,0.001,0.95,0.974,0.026,1.1257185041541182,2.017541666666667,242105,117895,22,718.8967741935484,14.087594,"TitForTat,AllC,AllD"
49,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",2,16,0.05,0.0,0.01,0.95,0.52245,0.47755,0.7700808614703191,2.317441666666667,278093,81907,12,768.8,14.583041000000007,"TitForTat,AllC,AllD"
50,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",2,16,0.1,0.0,0.001,0.95,0.9508583333333334,0.04914166666666667,1.6978448639802999,2.0312833333333336,243754,116246,24,691.3548387096774,13.475962,"TitForTat,AllC,AllD"
51,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",2,16,0.1,0.0,0.01,0.95,0.66405,0.33595,0.8820015062535171,2.1850916666666667,262211,97789,24,644.6951612903226,13.629543000000002,"TitForTat,AllC,AllD"
52,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",2,16,0.2,0.0,0.001,0.95,0.6654083333333334,0.3345916666666667,1.1407690623313196,2.2771083333333335,273253,86747,21,732.333870967742,13.887093,"TitForTat,AllC,AllD"
53,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=2, bias=True)
)",2,16,0.2,0.0,0.01,0.95,0.35911666666666664,0.6408833333333334,1.0836758315214972,2.2371583333333334,268459,91541,30,435.68548387096774,15.674073000000002,"TitForTat,AllC,AllD"
54,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",2,32,0.05,0.0,0.001,0.95,0.026233333333333334,0.9737666666666667,1.3551445505178388,2.337258333333333,280471,79529,31,407.94032258064516,14.749521000000003,"TitForTat,AllC,AllD"
55,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",2,32,0.05,0.0,0.01,0.95,0.9747083333333333,0.025291666666666667,1.6829541666666668,2.0163083333333334,241957,118043,21,743.3887096774193,14.037546000000003,"TitForTat,AllC,AllD"
56,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",2,32,0.1,0.0,0.001,0.95,0.48594166666666666,0.5140583333333333,0.8362835223857192,2.375725,285087,74913,25,547.3516129032258,13.36126,"TitForTat,AllC,AllD"
57,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",2,32,0.1,0.0,0.01,0.95,0.9498083333333334,0.05019166666666667,1.6993315789326424,2.033075,243969,116031,25,684.7177419354839,12.488532000000003,"TitForTat,AllC,AllD"
58,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",2,32,0.2,0.0,0.001,0.95,0.5696166666666667,0.43038333333333334,0.9859343293318464,2.305058333333333,276607,83393,25,648.4709677419355,14.418598999999999,"TitForTat,AllC,AllD"
59,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=2, bias=True)
)",2,32,0.2,0.0,0.01,0.95,0.8997,0.1003,1.7297268390871585,2.0648666666666666,247784,112216,19,735.6258064516129,14.512179,"TitForTat,AllC,AllD"
60,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",2,64,0.05,0.0,0.001,0.95,0.9743,0.0257,1.6843426486207522,2.0176833333333333,242122,117878,24,715.0306451612903,13.85432,"TitForTat,AllC,AllD"
61,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",2,64,0.05,0.0,0.01,0.95,0.484075,0.515925,0.8354616754530287,2.286775,274413,85587,25,616.6951612903226,14.018590999999995,"TitForTat,AllC,AllD"
62,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",2,64,0.1,0.0,0.001,0.95,0.9490666666666666,0.05093333333333333,1.7049269667552,2.034291666666667,244115,115885,11,774.1177419354839,14.765525000000002,"TitForTat,AllC,AllD"
63,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=4, out_features=64, bias=True)
  (layer2): Linear(in_features=64, out_features=64, bias=True)
  (layer3): Linear(in_features=64, out_features=2, bias=True)
)",2,64,0.1,0.0,0.01,0.95,0.5059,0.4941,0.935677645298745,2.26575,271890,88110,25,550.4741935483871,15.630825999999999,"TitForTat,AllC,AllD"
